url_length,domain_length,path_length,query_length,dots,hyphens,underscores,slashes,digits,letters,special_characters,at_symbols,question_marks,equal_symbols,ampersands,percent_symbols,subdomains,https,ip_address,url_depth,entropy,tilde,comma,colon,semicolon,dollar,exclamation,plus,star,parentheses,has_port,path_segments,average_word_length,longest_word,suspicious_tld,label
31,23,0,0,2,0,0,2,0,26,5,0,0,0,0,0,1,1,0,0,4.147,0,0,1,0,0,0,0,0,0,0,0,6.5,15,0,1
27,19,0,0,2,0,0,2,0,22,5,0,0,0,0,0,1,1,0,0,4.06,0,0,1,0,0,0,0,0,0,0,0,5.5,11,0,1
28,20,0,0,2,0,0,2,0,23,5,0,0,0,0,0,1,1,0,0,3.869,0,0,1,0,0,0,0,0,0,0,0,5.75,12,0,1
27,20,0,0,2,0,0,2,0,22,5,0,0,0,0,0,1,0,0,0,3.93,0,0,1,0,0,0,0,0,0,0,0,5.5,12,0,0
46,29,10,0,3,2,0,3,0,37,9,0,0,0,0,0,1,0,0,1,4.218,0,0,1,0,0,0,0,0,0,0,1,4.62,6,0,0
35,28,0,0,4,0,0,2,0,28,7,0,0,0,0,0,3,0,0,0,4.0,0,0,1,0,0,0,0,0,0,0,0,4.67,8,0,0
37,28,1,0,2,2,0,3,6,23,8,0,0,0,0,0,1,1,0,1,4.446,0,0,1,0,0,0,0,0,0,0,0,4.6,6,0,0
29,21,0,0,2,0,0,2,0,24,5,0,0,0,0,0,1,1,0,0,4.116,0,0,1,0,0,0,0,0,0,0,0,6.0,13,0,1
43,34,1,0,3,0,0,3,4,32,7,0,0,0,0,0,2,1,0,1,4.402,0,0,1,0,0,0,0,0,0,0,0,6.4,18,0,0
28,20,0,0,2,0,0,2,0,23,5,0,0,0,0,0,1,1,0,0,3.941,0,0,1,0,0,0,0,0,0,0,0,5.75,12,0,1
25,17,0,0,2,0,0,2,0,20,5,0,0,0,0,0,1,1,0,0,3.703,0,0,1,0,0,0,0,0,0,0,0,5.0,10,0,1
53,15,31,0,5,0,0,6,13,27,13,0,0,0,0,0,2,0,1,4,4.301,1,0,1,0,0,0,0,0,0,0,4,4.5,9,0,0
249,27,56,158,3,1,1,8,56,173,20,0,1,3,2,0,1,0,0,6,4.685,0,0,1,0,0,0,0,0,0,0,6,3.04,16,0,0
25,18,0,0,2,0,0,2,0,20,5,0,0,0,0,0,1,0,0,0,3.863,0,0,1,0,0,0,0,0,0,0,0,5.0,10,0,0
27,20,0,0,2,0,0,2,0,22,5,0,0,0,0,0,1,0,0,0,3.955,0,0,1,0,0,0,0,0,0,0,0,5.5,12,1,0
23,16,0,0,2,0,0,2,1,17,5,0,0,0,0,0,1,0,0,0,3.882,0,0,1,0,0,0,0,0,0,0,0,4.25,8,1,0
29,21,0,0,2,0,0,2,0,24,5,0,0,0,0,0,1,1,0,0,4.116,0,0,1,0,0,0,0,0,0,0,0,6.0,13,0,1
31,23,0,0,2,0,0,2,0,26,5,0,0,0,0,0,1,1,0,0,4.002,0,0,1,0,0,0,0,0,0,0,0,6.5,15,0,1
26,18,0,0,2,0,0,2,0,21,5,0,0,0,0,0,1,1,0,0,3.719,0,0,1,0,0,0,0,0,0,0,0,5.25,10,0,1
26,18,0,0,2,0,0,2,0,21,5,0,0,0,0,0,1,1,0,0,4.027,0,0,1,0,0,0,0,0,0,0,0,5.25,10,0,1
27,19,0,0,2,0,0,2,0,22,5,0,0,0,0,0,1,1,0,0,3.838,0,0,1,0,0,0,0,0,0,0,0,5.5,11,0,1
21,13,0,0,2,0,0,2,0,16,5,0,0,0,0,0,1,1,0,0,3.69,0,0,1,0,0,0,0,0,0,0,0,4.0,5,0,1
56,47,1,0,3,4,0,3,23,22,11,0,0,0,0,0,2,1,0,1,4.334,0,0,1,0,0,0,0,0,0,0,0,1.83,5,0,0
32,23,1,0,2,0,0,3,1,25,6,0,0,0,0,0,1,1,0,1,3.843,0,0,1,0,0,0,0,0,0,0,0,5.0,12,0,0
29,21,0,0,2,0,0,2,0,24,5,0,0,0,0,0,1,1,0,0,4.004,0,0,1,0,0,0,0,0,0,0,0,6.0,13,0,1
24,16,0,0,3,0,0,2,0,18,6,0,0,0,0,0,2,1,0,0,3.626,0,0,1,0,0,0,0,0,0,0,0,3.6,5,0,1
31,23,1,0,2,0,0,3,2,23,6,0,0,0,0,0,1,0,0,1,3.886,0,0,1,0,0,0,0,0,0,0,0,4.6,8,0,0
18,10,0,0,2,0,0,2,0,13,5,0,0,0,0,0,1,1,0,0,3.461,0,0,1,0,0,0,0,0,0,0,0,3.25,5,0,1
93,19,66,0,1,1,0,5,9,76,8,0,0,0,0,0,0,1,0,3,4.76,0,0,1,0,0,0,0,0,0,0,2,5.43,13,0,0
30,22,0,0,2,0,0,2,0,25,5,0,0,0,0,0,1,1,0,0,4.031,0,0,1,0,0,0,0,0,0,0,0,6.25,14,0,1
37,29,0,0,2,0,0,2,0,32,5,0,0,0,0,0,1,1,0,0,3.959,0,0,1,0,0,0,0,0,0,0,0,8.0,21,0,1
29,22,0,0,2,0,0,2,0,24,5,0,0,0,0,0,1,0,0,0,3.883,0,0,1,0,0,0,0,0,0,0,0,6.0,14,0,0
23,16,0,0,2,0,0,2,0,18,5,0,0,0,0,0,1,0,0,0,3.642,0,0,1,0,0,0,0,0,0,0,0,4.5,8,0,0
28,20,0,0,2,0,0,2,0,23,5,0,0,0,0,0,1,1,0,0,3.896,0,0,1,0,0,0,0,0,0,0,0,5.75,12,0,1
23,15,0,0,2,0,0,2,0,18,5,0,0,0,0,0,1,1,0,0,3.675,0,0,1,0,0,0,0,0,0,0,0,4.5,7,0,1
24,17,0,0,2,0,0,2,0,19,5,0,0,0,0,0,1,0,0,0,3.689,0,0,1,0,0,0,0,0,0,0,0,4.75,9,0,0
30,22,0,0,3,0,0,2,0,24,6,0,0,0,0,0,2,1,0,0,4.098,0,0,1,0,0,0,0,0,0,0,0,4.8,11,0,1
21,13,0,0,2,0,0,2,1,15,5,0,0,0,0,0,1,1,0,0,3.594,0,0,1,0,0,0,0,0,0,0,0,3.75,5,0,1
31,23,0,0,2,0,0,2,0,26,5,0,0,0,0,0,1,1,0,0,3.954,0,0,1,0,0,0,0,0,0,0,0,6.5,15,0,1
46,17,21,0,2,0,0,5,0,38,8,0,0,0,0,0,0,1,0,3,4.059,0,0,1,0,0,0,0,0,0,0,2,6.33,13,0,0
39,31,0,0,2,2,0,2,0,32,7,0,0,0,0,0,1,1,0,0,3.911,0,0,1,0,0,0,0,0,0,0,0,5.33,10,0,1
27,20,0,0,2,0,0,2,0,22,5,0,0,0,0,0,1,0,0,0,3.68,0,0,1,0,0,0,0,0,0,0,0,5.5,12,0,0
27,20,0,0,3,0,0,2,0,21,6,0,0,0,0,0,2,0,0,0,3.81,0,0,1,0,0,0,0,0,0,0,0,4.2,8,0,0
32,24,0,0,2,0,0,2,0,27,5,0,0,0,0,0,1,1,0,0,4.015,0,0,1,0,0,0,0,0,0,0,0,6.75,16,0,1
42,34,0,0,3,0,0,2,0,36,6,0,0,0,0,0,2,1,0,0,3.951,0,0,1,0,0,0,0,0,0,0,0,7.2,23,0,1
20,12,0,0,2,0,0,2,0,15,5,0,0,0,0,0,1,1,0,0,3.784,0,0,1,0,0,0,0,0,0,0,0,3.75,5,0,1
67,7,52,0,1,0,0,4,3,58,6,0,0,0,0,0,0,1,0,2,4.536,0,0,1,0,0,0,0,0,0,0,2,7.25,25,0,0
23,15,0,0,2,0,0,2,0,18,5,0,0,0,0,0,1,1,0,0,3.675,0,0,1,0,0,0,0,0,0,0,0,4.5,7,0,1
29,21,0,0,2,0,0,2,0,24,5,0,0,0,0,0,1,1,0,0,3.883,0,0,1,0,0,0,0,0,0,0,0,6.0,13,0,1
24,17,0,0,3,0,0,2,2,16,6,0,0,0,0,0,2,0,0,0,3.741,0,0,1,0,0,0,0,0,0,0,0,3.2,5,0,0
28,20,0,0,2,0,0,2,0,23,5,0,0,0,0,0,1,1,0,0,3.78,0,0,1,0,0,0,0,0,0,0,0,5.75,12,0,1
23,15,0,0,2,1,0,2,0,17,6,0,0,0,0,0,1,1,0,0,3.969,0,0,1,0,0,0,0,0,0,0,0,3.4,5,0,1
25,17,0,0,2,0,0,2,0,20,5,0,0,0,0,0,1,1,0,0,3.894,0,0,1,0,0,0,0,0,0,0,0,5.0,9,0,1
32,24,0,0,2,0,0,2,0,27,5,0,0,0,0,0,1,1,0,0,3.867,0,0,1,0,0,0,0,0,0,0,0,6.75,16,0,1
25,17,0,0,2,0,0,2,0,20,5,0,0,0,0,0,1,1,0,0,3.863,0,0,1,0,0,0,0,0,0,0,0,5.0,9,0,1
86,15,63,0,2,8,0,5,46,24,16,0,0,0,0,0,1,1,0,3,4.486,0,0,1,0,0,0,0,0,0,0,3,2.67,5,0,0
26,18,0,0,2,0,0,2,0,21,5,0,0,0,0,0,1,1,0,0,3.844,0,0,1,0,0,0,0,0,0,0,0,5.25,11,0,1
31,23,1,0,2,0,0,3,2,23,6,0,0,0,0,0,1,0,0,1,4.042,0,0,1,0,0,0,0,0,0,0,0,4.6,6,0,0
23,16,0,0,2,0,0,2,0,18,5,0,0,0,0,0,1,0,0,0,3.349,0,0,1,0,0,0,0,0,0,0,0,4.5,8,0,0
36,28,0,0,2,0,0,2,0,31,5,0,0,0,0,0,1,1,0,0,4.014,0,0,1,0,0,0,0,0,0,0,0,7.75,21,0,1
60,52,1,0,4,2,0,3,0,50,10,0,0,0,0,0,3,0,0,1,4.281,0,0,1,0,0,0,0,0,0,0,0,6.25,21,0,0
33,25,0,0,2,0,0,2,0,28,5,0,0,0,0,0,1,1,0,0,4.067,0,0,1,0,0,0,0,0,0,0,0,7.0,17,0,1
27,19,0,0,2,0,0,2,0,22,5,0,0,0,0,0,1,1,0,0,3.958,0,0,1,0,0,0,0,0,0,0,0,5.5,11,0,1
29,21,0,0,2,0,0,2,0,24,5,0,0,0,0,0,1,1,0,0,3.814,0,0,1,0,0,0,0,0,0,0,0,6.0,13,0,1
34,26,0,0,2,0,0,2,0,29,5,0,0,0,0,0,1,1,0,0,3.999,0,0,1,0,0,0,0,0,0,0,0,7.25,18,0,1
26,11,7,0,1,0,0,5,0,19,7,0,0,0,0,0,0,1,0,3,3.654,0,0,1,0,0,0,0,0,0,0,2,3.8,8,0,0
27,20,0,0,3,0,0,2,7,14,6,0,0,0,0,0,2,0,0,0,3.856,0,0,1,0,0,0,0,0,0,0,0,2.8,4,0,0
34,25,1,0,2,1,0,3,6,21,7,0,0,0,0,0,1,1,0,1,4.293,0,0,1,0,0,0,0,0,0,0,0,5.25,10,0,0
57,30,20,0,2,3,0,6,9,36,12,0,0,0,0,0,1,0,0,4,4.499,0,0,1,0,0,0,0,0,0,0,4,2.77,9,0,0
31,24,0,0,3,0,0,2,0,25,6,0,0,0,0,0,2,0,0,0,3.913,0,0,1,0,0,0,0,0,0,0,0,5.0,13,0,0
38,15,15,0,3,0,0,4,0,30,8,0,0,0,0,0,1,1,0,2,3.903,0,0,1,0,0,0,0,0,0,0,2,4.29,6,0,0
41,14,19,0,1,0,0,6,0,33,8,0,0,0,0,0,0,1,0,4,3.814,0,0,1,0,0,0,0,0,0,0,3,5.5,10,0,0
24,16,0,0,3,0,0,2,0,18,6,0,0,0,0,0,2,1,0,0,3.657,0,0,1,0,0,0,0,0,0,0,0,3.6,5,0,1
68,15,20,24,4,0,0,4,0,56,12,1,1,1,0,0,1,1,0,2,4.494,0,0,1,0,0,0,0,0,0,0,2,5.09,9,0,0
23,15,0,0,3,0,0,2,0,17,6,0,0,0,0,0,2,1,0,0,3.642,0,0,1,0,0,0,0,0,0,0,0,3.4,5,0,1
37,29,0,0,2,0,0,2,0,32,5,0,0,0,0,0,1,1,0,0,4.078,0,0,1,0,0,0,0,0,0,0,0,8.0,21,0,1
28,20,0,0,2,0,0,2,0,23,5,0,0,0,0,0,1,1,0,0,3.771,0,0,1,0,0,0,0,0,0,0,0,5.75,12,0,1
25,17,0,0,2,0,0,2,0,20,5,0,0,0,0,0,1,1,0,0,3.783,0,0,1,0,0,0,0,0,0,0,0,5.0,8,0,1
24,16,0,0,2,0,0,2,0,19,5,0,0,0,0,0,1,1,0,0,3.752,0,0,1,0,0,0,0,0,0,0,0,4.75,8,0,1
24,16,0,0,2,0,0,2,0,19,5,0,0,0,0,0,1,1,0,0,3.855,0,0,1,0,0,0,0,0,0,0,0,4.75,8,0,1
30,22,0,0,2,0,0,2,0,25,5,0,0,0,0,0,1,1,0,0,3.898,0,0,1,0,0,0,0,0,0,0,0,6.25,14,0,1
26,19,0,0,3,0,0,2,0,20,6,0,0,0,0,0,2,0,0,0,3.844,0,0,1,0,0,0,0,0,0,0,0,4.0,6,0,0
28,20,0,0,3,0,0,2,0,22,6,0,0,0,0,0,2,1,0,0,3.726,0,0,1,0,0,0,0,0,0,0,0,4.4,10,0,1
41,29,5,0,3,0,0,4,10,23,8,0,0,0,0,0,2,0,0,2,4.339,0,0,1,0,0,0,0,0,0,0,1,4.6,12,0,0
39,30,1,0,2,1,0,3,4,28,7,0,0,0,0,0,1,1,0,1,4.324,0,0,1,0,0,0,0,0,0,0,0,5.6,11,0,0
22,14,0,0,2,0,0,2,0,17,5,0,0,0,0,0,1,1,0,0,3.754,0,0,1,0,0,0,0,0,0,0,0,4.25,6,0,1
31,23,0,0,2,0,0,2,0,26,5,0,0,0,0,0,1,1,0,0,3.889,0,0,1,0,0,0,0,0,0,0,0,6.5,15,0,1
35,18,9,0,1,0,0,5,0,28,7,0,0,0,0,0,0,1,0,3,3.99,0,0,1,0,0,0,0,0,0,0,2,5.6,14,0,0
33,26,0,0,3,0,0,2,1,26,6,0,0,0,0,0,2,0,0,0,3.897,0,0,1,0,0,0,0,0,0,0,0,5.2,11,0,0
31,23,0,0,2,0,0,2,0,26,5,0,0,0,0,0,1,1,0,0,3.913,0,0,1,0,0,0,0,0,0,0,0,6.5,15,0,1
24,16,0,0,2,0,0,2,0,19,5,0,0,0,0,0,1,1,0,0,3.522,0,0,1,0,0,0,0,0,0,0,0,4.75,9,0,1
27,19,0,0,2,0,0,2,0,22,5,0,0,0,0,0,1,1,0,0,3.986,0,0,1,0,0,0,0,0,0,0,0,5.5,12,0,1
33,25,0,0,2,1,0,2,0,27,6,0,0,0,0,0,1,1,0,0,4.029,0,0,1,0,0,0,0,0,0,0,0,5.4,10,0,1
28,20,0,0,2,0,0,2,0,23,5,0,0,0,0,0,1,1,0,0,3.709,0,0,1,0,0,0,0,0,0,0,0,5.75,12,0,1
33,25,0,0,2,0,0,2,0,28,5,0,0,0,0,0,1,1,0,0,4.044,0,0,1,0,0,0,0,0,0,0,0,7.0,17,0,1
21,14,0,0,2,0,0,2,0,16,5,0,0,0,0,0,1,0,0,0,3.594,0,0,1,0,0,0,0,0,0,0,0,4.0,7,0,0
38,29,1,0,2,1,0,3,2,29,7,0,0,0,0,0,1,1,0,1,4.326,0,0,1,0,0,0,0,0,0,0,0,4.83,11,0,0
26,18,0,0,2,0,0,2,0,21,5,0,0,0,0,0,1,1,0,0,3.873,0,0,1,0,0,0,0,0,0,0,0,5.25,10,0,1
25,18,0,0,2,0,0,2,0,20,5,0,0,0,0,0,1,0,0,0,3.974,0,0,1,0,0,0,0,0,0,0,0,5.0,10,0,0
25,17,0,0,2,0,0,2,0,20,5,0,0,0,0,0,1,1,0,0,3.654,0,0,1,0,0,0,0,0,0,0,0,5.0,9,0,1
23,15,0,0,2,0,0,2,0,18,5,0,0,0,0,0,1,1,0,0,3.762,0,0,1,0,0,0,0,0,0,0,0,4.5,7,0,1
25,17,0,0,2,0,0,2,0,20,5,0,0,0,0,0,1,1,0,0,4.054,0,0,1,0,0,0,0,0,0,0,0,5.0,9,0,1
28,20,0,0,2,1,0,2,0,22,6,0,0,0,0,0,1,1,0,0,3.995,0,0,1,0,0,0,0,0,0,0,0,4.4,6,0,1
22,14,0,0,2,0,0,2,0,17,5,0,0,0,0,0,1,1,0,0,3.789,0,0,1,0,0,0,0,0,0,0,0,4.25,5,0,1
28,20,0,0,2,0,0,2,0,23,5,0,0,0,0,0,1,1,0,0,3.852,0,0,1,0,0,0,0,0,0,0,0,5.75,12,0,1
33,25,0,0,2,0,0,2,0,28,5,0,0,0,0,0,1,1,0,0,3.96,0,0,1,0,0,0,0,0,0,0,0,7.0,18,0,1
24,16,0,0,2,0,0,2,0,19,5,0,0,0,0,0,1,1,0,0,3.522,0,0,1,0,0,0,0,0,0,0,0,4.75,8,0,1
59,20,31,0,4,1,0,5,0,48,11,0,0,0,0,0,2,1,0,3,3.762,0,0,1,0,0,0,0,0,0,0,3,4.8,10,0,0
21,13,0,0,2,0,0,2,0,16,5,0,0,0,0,0,1,1,0,0,3.463,0,0,1,0,0,0,0,0,0,0,0,4.0,6,0,1
32,24,0,0,2,0,0,2,0,27,5,0,0,0,0,0,1,1,0,0,3.992,0,0,1,0,0,0,0,0,0,0,0,6.75,16,0,1
79,19,52,0,1,1,0,4,5,67,7,0,0,0,0,0,0,1,0,2,4.754,0,0,1,0,0,0,0,0,0,0,2,6.7,21,0,0
39,32,0,0,3,1,0,2,0,32,7,0,0,0,0,0,2,0,0,0,4.18,0,0,1,0,0,0,0,0,0,0,0,5.33,9,0,0
25,17,0,0,2,0,0,2,0,20,5,0,0,0,0,0,1,1,0,0,3.589,0,0,1,0,0,0,0,0,0,0,0,5.0,9,0,1
20,13,0,0,2,0,0,2,1,14,5,0,0,0,0,0,1,0,0,0,3.684,0,0,1,0,0,0,0,0,0,0,0,3.5,4,0,0
41,22,12,0,2,1,0,3,1,33,7,0,0,0,0,0,0,0,0,1,4.229,0,0,1,0,0,0,0,0,0,0,1,5.5,10,0,0
28,21,0,0,3,1,0,2,0,21,7,0,0,0,0,0,2,0,0,0,3.941,0,0,1,0,0,0,0,0,0,0,0,3.5,6,0,0
116,24,51,32,3,1,0,6,39,65,12,0,1,0,0,0,1,1,0,4,4.768,0,0,1,0,0,0,0,0,0,0,3,2.6,9,0,0
22,14,0,0,3,0,0,2,0,16,6,0,0,0,0,0,2,1,0,0,3.538,0,0,1,0,0,0,0,0,0,0,0,3.2,5,0,1
78,13,57,0,2,0,0,6,6,63,9,0,0,0,0,0,1,1,0,4,4.815,0,0,1,0,0,0,0,0,0,0,3,5.25,13,0,0
27,19,0,0,2,0,0,2,0,22,5,0,0,0,0,0,1,1,0,0,3.838,0,0,1,0,0,0,0,0,0,0,0,5.5,11,0,1
25,18,0,0,3,0,0,2,0,19,6,0,0,0,0,0,2,0,0,0,3.673,0,0,1,0,0,0,0,0,0,0,0,3.8,5,0,0
23,15,0,0,2,0,0,2,2,16,5,0,0,0,0,0,1,1,0,0,3.936,0,0,1,0,0,0,0,0,0,0,0,4.0,5,0,1
29,21,0,0,2,0,0,2,0,24,5,0,0,0,0,0,1,1,0,0,3.702,0,0,1,0,0,0,0,0,0,0,0,6.0,13,0,1
27,13,6,0,1,0,0,4,0,21,6,0,0,0,0,0,0,1,0,2,3.806,0,0,1,0,0,0,0,0,0,0,1,5.25,10,0,0
50,41,1,0,3,2,0,3,12,29,9,0,0,0,0,0,2,1,0,1,4.466,0,0,1,0,0,0,0,0,0,0,0,3.62,7,0,0
37,23,6,0,2,0,0,3,4,27,6,0,0,0,0,0,1,1,0,1,4.358,0,0,1,0,0,0,0,0,0,0,1,4.5,8,0,0
33,25,0,0,2,0,0,2,0,28,5,0,0,0,0,0,1,1,0,0,3.764,0,0,1,0,0,0,0,0,0,0,0,7.0,17,0,1
20,12,0,0,2,0,0,2,0,15,5,0,0,0,0,0,1,1,0,0,3.784,0,0,1,0,0,0,0,0,0,0,0,3.75,5,0,1
25,17,0,0,2,0,0,2,0,20,5,0,0,0,0,0,1,1,0,0,3.543,0,0,1,0,0,0,0,0,0,0,0,5.0,9,0,1
25,17,0,0,2,0,0,2,0,20,5,0,0,0,0,0,1,1,0,0,3.943,0,0,1,0,0,0,0,0,0,0,0,5.0,10,0,1
24,17,0,0,2,0,0,2,3,16,5,0,0,0,0,0,1,0,0,0,3.804,0,0,1,0,0,0,0,0,0,0,0,4.0,6,0,0
38,20,11,0,3,0,0,3,0,31,7,0,0,0,0,0,1,0,0,1,4.076,0,0,1,0,0,0,0,0,0,0,1,5.17,13,0,0
24,16,0,0,2,0,0,2,0,19,5,0,0,0,0,0,1,1,0,0,3.574,0,0,1,0,0,0,0,0,0,0,0,4.75,8,0,1
34,25,1,0,2,0,0,3,1,27,6,0,0,0,0,0,1,1,0,1,4.139,0,0,1,0,0,0,0,0,0,0,0,5.4,11,0,0
48,22,19,0,2,0,2,3,3,37,8,0,0,0,0,0,1,0,0,1,4.353,0,0,1,0,0,0,0,0,0,0,1,5.29,9,0,0
27,19,0,0,2,1,0,2,0,21,6,0,0,0,0,0,1,1,0,0,4.032,0,0,1,0,0,0,0,0,0,0,0,4.2,8,0,1
56,25,23,0,4,0,0,4,0,47,9,0,0,0,0,0,0,1,0,2,3.754,0,0,1,0,0,0,0,0,0,0,2,5.88,22,0,0
28,20,0,0,2,0,0,2,0,23,5,0,0,0,0,0,1,1,0,0,4.111,0,0,1,0,0,0,0,0,0,0,0,5.75,12,0,1
24,17,0,0,2,0,0,2,3,16,5,0,0,0,0,0,1,0,0,0,3.97,0,0,1,0,0,0,0,0,0,0,0,4.0,6,0,0
23,15,0,0,3,0,0,2,0,17,6,0,0,0,0,0,2,1,0,0,3.849,0,0,1,0,0,0,0,0,0,0,0,3.4,5,0,1
21,14,0,0,2,1,0,2,0,15,6,0,0,0,0,0,1,0,0,0,3.69,0,0,1,0,0,0,0,0,0,0,0,3.0,4,0,0
96,74,14,0,5,1,0,3,6,80,10,0,0,0,0,0,3,1,0,1,4.418,0,0,1,0,0,0,0,0,0,0,1,5.71,37,0,0
29,21,0,0,2,0,0,2,0,24,5,0,0,0,0,0,1,1,0,0,3.785,0,0,1,0,0,0,0,0,0,0,0,6.0,13,0,1
27,19,0,0,2,0,0,2,0,22,5,0,0,0,0,0,1,1,0,0,3.736,0,0,1,0,0,0,0,0,0,0,0,5.5,11,0,1
38,29,1,0,2,1,0,3,0,31,7,0,0,0,0,0,1,1,0,1,4.228,0,0,1,0,0,0,0,0,0,0,0,6.2,12,0,0
31,23,0,0,2,0,0,2,0,26,5,0,0,0,0,0,1,1,0,0,3.978,0,0,1,0,0,0,0,0,0,0,0,6.5,15,0,1
28,20,0,0,2,0,0,2,0,23,5,0,0,0,0,0,1,1,0,0,3.941,0,0,1,0,0,0,0,0,0,0,0,5.75,12,0,1
82,11,63,0,2,1,0,5,5,68,9,0,0,0,0,0,0,1,0,3,4.778,0,0,1,0,0,0,0,0,0,0,3,5.23,18,0,0
28,20,0,0,2,0,0,2,0,23,5,0,0,0,0,0,1,1,0,0,3.7,0,0,1,0,0,0,0,0,0,0,0,5.75,12,0,1
31,23,0,0,2,0,0,2,0,26,5,0,0,0,0,0,1,1,0,0,4.115,0,0,1,0,0,0,0,0,0,0,0,6.5,16,0,1
40,31,1,0,3,2,0,3,1,30,9,0,0,0,0,0,2,1,0,1,4.184,0,0,1,0,0,0,0,0,0,0,0,4.29,7,0,0
22,14,0,0,2,0,0,2,0,17,5,0,0,0,0,0,1,1,0,0,3.391,0,0,1,0,0,0,0,0,0,0,0,4.25,7,0,1
30,21,1,0,2,1,0,3,0,23,7,0,0,0,0,0,1,1,0,1,3.898,0,0,1,0,0,0,0,0,0,0,0,4.6,10,0,0
28,20,0,0,2,0,0,2,0,23,5,0,0,0,0,0,1,1,0,0,4.039,0,0,1,0,0,0,0,0,0,0,0,5.75,13,0,1
21,13,0,0,2,0,0,2,0,16,5,0,0,0,0,0,1,1,0,0,3.785,0,0,1,0,0,0,0,0,0,0,0,4.0,5,0,1
23,15,0,0,2,0,0,2,0,18,5,0,0,0,0,0,1,1,0,0,3.795,0,0,1,0,0,0,0,0,0,0,0,4.5,8,0,1
39,25,6,0,2,1,0,3,2,30,7,0,0,0,0,0,1,1,0,1,3.914,0,0,1,0,0,0,0,0,0,0,1,4.29,11,1,0
23,15,0,0,2,0,0,2,0,18,5,0,0,0,0,0,1,1,0,0,3.849,0,0,1,0,0,0,0,0,0,0,0,4.5,7,0,1
24,16,0,0,2,1,0,2,0,18,6,0,0,0,0,0,1,1,0,0,3.772,0,0,1,0,0,0,0,0,0,0,0,3.6,5,0,1
22,14,0,0,2,0,0,2,0,17,5,0,0,0,0,0,1,1,0,0,3.88,0,0,1,0,0,0,0,0,0,0,0,4.25,6,0,1
31,18,6,0,3,0,0,3,0,24,7,0,0,0,0,0,2,0,0,1,3.889,0,0,1,0,0,0,0,0,0,0,1,4.0,8,0,0
41,32,1,0,2,0,0,3,2,33,6,0,0,0,0,0,1,1,0,1,3.925,0,0,1,0,0,0,0,0,0,0,0,6.6,10,0,0
43,16,19,0,2,0,0,4,0,36,7,0,0,0,0,0,1,1,0,2,4.016,0,0,1,0,0,0,0,0,0,0,2,6.0,13,0,0
21,14,0,0,2,0,0,2,0,16,5,0,0,0,0,0,1,0,0,0,3.654,0,0,1,0,0,0,0,0,0,0,0,4.0,6,0,0
32,24,0,0,2,0,0,2,0,27,5,0,0,0,0,0,1,1,0,0,3.903,0,0,1,0,0,0,0,0,0,0,0,6.75,16,0,1
21,13,0,0,2,0,0,2,0,16,5,0,0,0,0,0,1,1,0,0,3.594,0,0,1,0,0,0,0,0,0,0,0,4.0,5,0,1
63,43,12,0,3,1,0,3,22,33,8,0,0,0,0,0,1,1,0,1,4.59,0,0,1,0,0,0,0,0,0,0,1,2.54,6,0,0
36,28,0,0,2,0,0,2,0,31,5,0,0,0,0,0,1,1,0,0,3.996,0,0,1,0,0,0,0,0,0,0,0,7.75,20,0,1
26,18,0,0,2,0,0,2,0,21,5,0,0,0,0,0,1,1,0,0,3.873,0,0,1,0,0,0,0,0,0,0,0,5.25,10,0,1
34,26,0,0,3,0,0,2,0,28,6,0,0,0,0,0,2,1,0,0,3.954,0,0,1,0,0,0,0,0,0,0,0,5.6,15,0,1
56,47,1,0,2,3,0,3,7,40,9,0,0,0,0,0,1,1,0,1,4.448,0,0,1,0,0,0,0,0,0,0,0,5.0,11,0,0
20,12,0,0,2,0,0,2,0,15,5,0,0,0,0,0,1,1,0,0,3.284,0,0,1,0,0,0,0,0,0,0,0,3.75,5,0,1
43,35,1,0,5,0,0,3,0,34,9,0,0,0,0,0,4,0,0,1,4.211,0,0,1,0,0,0,0,0,0,0,0,4.86,15,0,0
18,10,0,0,2,0,0,2,1,12,5,0,0,0,0,0,1,1,0,0,3.419,0,0,1,0,0,0,0,0,0,0,0,2.4,5,0,1
25,17,0,0,2,0,0,2,0,20,5,0,0,0,0,0,1,1,0,0,3.513,0,0,1,0,0,0,0,0,0,0,0,5.0,10,0,1
52,43,1,0,2,3,0,3,0,43,9,0,0,0,0,0,1,1,0,1,4.205,0,0,1,0,0,0,0,0,0,0,0,6.14,11,0,0
27,19,0,0,2,0,0,2,0,22,5,0,0,0,0,0,1,1,0,0,3.75,0,0,1,0,0,0,0,0,0,0,0,5.5,11,0,1
29,20,1,0,2,1,0,3,3,19,7,0,0,0,0,0,1,1,0,1,4.254,0,0,1,0,0,0,0,0,0,0,0,3.17,6,0,0
25,16,1,0,1,0,0,3,0,20,5,0,0,0,0,0,0,1,0,1,4.214,0,0,1,0,0,0,0,0,0,0,0,6.67,13,0,0
27,19,0,0,3,0,0,2,0,21,6,0,0,0,0,0,2,1,0,0,3.884,0,0,1,0,0,0,0,0,0,0,0,4.2,8,0,1
27,19,0,0,3,0,0,2,3,18,6,0,0,0,0,0,2,1,0,0,4.032,0,0,1,0,0,0,0,0,0,0,0,3.6,5,0,1
28,20,0,0,2,0,0,2,0,23,5,0,0,0,0,0,1,1,0,0,3.771,0,0,1,0,0,0,0,0,0,0,0,5.75,13,0,1
